ativo,margem
PCARJ233,3.55
VALEA431,32.37
BOVAK132W2,39.88
ELETW428,5.34
PCARJ238,3.50
VALEA436,31.90
BOVAK132W4,40.57
ELETW43,5.50
PCARJ243,3.45
VALEA437,30.26
BOVAK133W1,38.51
ELETW430,8.06
PCARJ248,3.40
VALEA441,31.43
BOVAK133W2,38.90
ELETW431,6.76
PCARJ253,3.35
VALEA442,29.79
BOVAK133W4,39.60
ELETW433,5.67
PCARJ258,3.30
VALEA446,30.96
BOVAK134W1,37.53
ELETW435,5.83
PCARJ263,3.25
VALEA447,29.33
BOVAK134W2,37.92
ELETW436,7.12
PCARJ268,3.20
VALEA448,30.73
BOVAK134W4,38.62
ELETW438,6.00
PCARJ273,3.15
VALEA451,30.49
BOVAK135W1,36.55
ELETW44,6.17
PCARJ278,3.10
VALEA452,28.86
BOVAK135W2,36.94
ELETW441,7.49
PCARJ283,3.05
VALEA456,30.02
BOVAK135W4,37.65
ELETW443,6.34
PCARJ288,3.00
VALEA457,28.40
BOVAK136,36.28
ELETW444,9.25
PCARJ293,2.95
VALEA461,29.56
BOVAK136W1,35.56
ELETW445,6.51
PCARJ298,2.90
VALEA462,27.94
BOVAK136W2,35.96
ELETW446,7.87
PCARJ303,2.85
VALEA466,29.09
BOVAK136W4,36.68
ELETW448,6.69
PCARJ308,2.80
VALEA467,27.48
BOVAK137,35.30
ELETW45,6.87
PCARJ310W5,2.80
VALEA471,28.63
BOVAK137W1,34.58
ELETW450,9.65
PCARJ313,2.75
VALEA472,27.02
BOVAK137W2,34.98
ELETW451,8.26
PCARJ318,2.71
VALEA475,28.17
BOVAK137W4,35.70
ELETW452,8.45
PCARJ320W5,2.70
VALEA480,27.71
BOVAK138,34.33
ELETW453,7.05
PCARJ323,2.66
VALEA482,26.10
BOVAK138W1,33.60
ELETW454,10.07
PCARJ328,2.61
VALEA485,27.25
BOVAK138W2,34.00
ELETW455,7.23
PCARJ330W5,2.61
VALEA487,25.65
BOVAK138W4,34.73
ELETW456,8.65
PCARJ333,2.56
VALEA49,24.97
BOVAK139,32.37
ELETW457,8.85
PCARJ338,2.51
VALEA490,26.79
BOVAK139W1,32.62
ELETW458,7.41
PCARJ340W1,2.47
VALEA492,25.20
BOVAK139W2,33.02
ELETW46,7.60
PCARJ340W2,2.48
VALEA493,26.56
BOVAK139W4,33.75
ELETW460,10.48
PCARJ340W4,2.50
VALEA495,26.33
BOVAK14,28.47
ELETW461,9.05
PCARJ340W5,2.51
VALEA497,24.75
BOVAK140W1,31.64
ELETW462,9.14
PCARJ343,2.46
VALEA500,25.88
BOVAK140W2,32.05
ELETW463,7.78
PCARJ348,2.41
VALEA505,24.08
BOVAK140W4,32.81
ELETW464,10.91
PCARJ350W1,2.37
VALEA515,23.19
BOVAK141W1,30.65
ELETW465,7.97
PCARJ350W2,2.38
VALEA520,24.52
BOVAK141W2,31.07
ELETW466,9.45
PCARJ350W4,2.40
VALEA525,22.31
BOVAK141W4,31.87
ELETW467,11.12
PCARJ350W5,2.41
VALEA53,23.63
BOVAK142W1,29.67
ELETW468,8.16
PCARJ353,2.36
VALEA550,25.42
BOVAK142W2,30.09
ELETW47,11.55
PCARJ358,2.31
VALEA567,21.87
BOVAK142W4,30.94
ELETW470,11.33
PCARJ360W1,2.27
VALEA572,21.44
BOVAK143W1,28.69
ELETW471,9.86
PCARJ360W2,2.28
VALEA577,21.00
BOVAK143W2,29.11
ELETW472,9.94
PCARJ360W4,2.30
VALEA580,22.75
BOVAK143W4,30.02
ELETW473,8.55
PCARJ360W5,2.32
VALEA582,20.57
BOVAK144W1,27.71
ELETW475,11.76
PCARJ363,2.26
VALEA587,20.15
BOVAK144W2,28.13
ELETW476,10.27
PCARJ368,2.22
VALEA592,19.72
BOVAK144W4,29.10
ELETW477,8.94
PCARJ370W1,2.17
VALEA602,18.88
BOVAK145W1,26.72
ELETW478,11.98
PCARJ370W2,2.19
VALEA607,18.46
BOVAK145W2,27.15
ELETW48,12.42
PCARJ370W4,2.21
VALEA612,18.05
BOVAK145W4,28.18
ELETW480,12.20
PCARJ370W5,2.22
VALEA617,17.64
BOVAK146W1,25.74
ELETW481,10.69
PCARJ373,2.17
VALEA620,19.30
BOVAK146W2,26.17
ELETW482,10.77
PCARJ378,2.12
VALEA622,17.23
BOVAK146W4,27.27
ELETW483,9.33
PCARJ380W1,2.07
VALEA632,16.42
BOVAK147W1,24.76
ELETW485,12.64
PCARJ380W2,2.09
VALEA637,16.01
BOVAK147W2,25.19
ELETW487,11.19
PCARJ380W4,2.11
VALEA641,14.06
BOVAK147W4,26.37
ELETW488,9.74
PCARJ380W5,2.13
VALEA642,15.62
BOVAK148W1,23.78
ELETW49,13.30
PCARJ383,2.07
VALEA646,13.67
BOVAK148W2,24.21
ELETW490,13.08
PCARJ388,2.02
VALEA647,15.22
BOVAK148W4,25.48
ELETW492,11.62
PCARJ390W1,1.97
VALEA650,16.82
BOVAK149W1,22.80
ELETW493,10.14
PCARJ390W2,1.99
VALEA651,13.30
BOVAK149W2,23.27
ELETW495,13.52
PCARJ390W4,2.02
VALEA652,14.83
BOVAK149W4,24.59
ELETW497,12.05
PCARJ390W5,2.03
VALEA655,11.83
BOVAK15,22.64
ELETW498,10.56
PCARJ393,1.98
VALEA656,12.92
BOVAK150W1,21.85
ELETW5,12.86
PCARJ398,1.93
VALEA661,12.56
BOVAK150W2,22.33
ELETW500,13.97
PCARJ400W1,1.87
VALEA665,11.13
BOVAK150W4,23.71
ELETW503,10.98
PCARJ400W2,1.90
VALEA675,10.45
BOVAK151,21.71
ELETW505,14.43
PCARJ400W4,1.92
VALEA676,11.48
BOVAK151W1,20.91
ELETW508,11.40
PCARJ400W5,1.94
VALEA680,14.44
BOVAK151W2,21.40
ELETW510,14.88
PCARJ403,1.88
VALEA685,9.80
BOVAK151W4,22.84
ELETW513,11.83
PCARJ408,1.83
VALEA686,10.79
BOVAK152,20.79
ELETW514,13.59
PCARJ410W1,1.78
VALEA696,10.13
BOVAK152W1,19.97
ELETW515,15.34
PCARJ410W2,1.80
VALEA705,8.57
BOVAK152W2,20.48
ELETW518,12.26
PCARJ410W4,1.83
VALEA710,12.19
BOVAK152W4,21.98
ELETW519,14.03
PCARJ410W5,1.85
VALEA711,9.18
BOVAK153,19.89
ELETW520,15.80
PCARJ413,1.79
VALEA715,8.00
BOVAK153W1,19.05
ELETW523,12.70
PCARJ420W1,1.68
VALEA716,8.88
BOVAK153W2,19.57
ELETW525,16.26
PCARJ420W2,1.71
VALEA726,8.29
BOVAK153W4,21.12
ELETW528,13.14
PCARJ420W4,1.74
VALEA750,9.49
BOVAK154,18.99
ELETW529,14.93
PCARJ420W5,1.76
VALEA780,7.72
BOVAK154W1,18.13
ELETW530,16.72
PCARJ423,1.69
VALEB437,30.92
BOVAK154W2,18.67
ELETW535,17.19
PCARJ430W1,1.58
VALEB440,30.69
BOVAK154W4,20.28
ELETW54,15.85
PCARJ430W2,1.62
VALEB442,30.47
BOVAK155,18.11
ELETW540,17.66
PCARJ430W4,1.65
VALEB445,30.24
BOVAK155W1,17.23
ELETW545,18.13
PCARJ430W5,1.67
VALEB450,29.79
BOVAK155W2,17.79
ELETW550,18.60
PCARJ433,1.60
VALEB452,29.57
BOVAK155W4,19.44
ELETW555,19.07
PCARJ440W1,1.48
VALEB455,29.34
BOVAK156,17.25
ELETW560,19.54
PCARJ440W4,1.56
VALEB457,29.12
BOVAK157,16.40
ELETW565,20.02
PCARJ440W5,1.58
VALEB463,30.01
BOVAK158,15.56
ELETW570,20.50
PCARJ443,1.51
VALEB470,31.37
BOVAK159,14.75
ELETW575,20.97
PCARJ450W4,1.47
VALEB530,26.03
BOVAK160,13.96
ELETW580,21.45
PCARJ450W5,1.49
VALEB560,23.45
BOVAK161,13.18
ELETW585,21.93
PCARJ453,1.42
VALEB573,20.55
BOVAK162,12.43
ELETW590,22.41
PCARJ460W4,1.38
VALEB592,17.76
BOVAK163,11.71
ELETW6,13.75
PCARJ460W5,1.41
VALEB603,18.16
BOVAK164,11.00
ELETW605,23.85
PCARJ463,1.33
VALEB613,17.38
BOVAK165,10.32
ELETW624,23.89
PCARJ470W4,1.30
VALEB615,18.94
BOVAK166,9.67
ELETW625,25.79
PCARJ470W5,1.33
VALEB622,15.48
BOVAK167,9.03
ELETW635,26.76
PCARJ473,1.25
VALEB627,15.11
BOVAK168,8.43
ELETW645,27.73
PCARJ480W5,1.25
VALEB642,14.03
BOVAK169,7.85
ELETW730,36.01
PCARJ483,1.16
VALEB653,14.39
BOVAK19,49.96
ELETW815,44.32
PCARJ490W5,1.18
VALEB663,13.67
BOVAK20,46.05
ELETX2,5.62
PCARJ493,1.08
VALEB69,13.32
BOVAK21,38.23
ELETX357,3.94
PCARJ498,1.05
VALEB717,9.27
BOVAK22,30.42
ELETX359,4.06
PCARJ500W5,1.11
VALEC350,44.95
BOVAK23,26.51
ELETX369,3.99
PCARJ503,1.01
VALEC400,40.30
BOVAK24,24.56
ELETX379,4.24
PCARJ523,0.86
VALEC450,35.70
BOVAK26,50.93
ELETX38,4.77
PCARJ543,0.73
VALEC471,29.89
BOVAK27,47.02
ELETX393,4.45
PCARJ563,0.61
VALEC565,20.72
BOVAK28,39.21
ELETX394,5.04
PCARJ583,0.51
VALEC570,20.33
BOVAK29,37.26
ELETX395,4.11
PCARK215,3.75
VALEC575,19.94
BOVAK30,33.35
ELETX396,4.59
PCARK220,3.71
VALEC580,19.55
BOVAK31,31.40
ELETX398,4.72
PCARK225,3.66
VALEC585,19.17
BOVAK32,29.44
ELETX399,6.35
PCARK230,3.61
VALEC595,18.41
BOVAK34,27.49
ELETX40,4.50
PCARK235,3.56
VALEC605,17.66
BOVAK35,25.53
ELETX400,4.32
PCARK240,3.51
VALEC610,17.28
BOVAK36,23.58
ELETX401,4.86
PCARK245,3.46
VALEC615,16.91
BOVAK7,42.14
ELETX403,5.00
PCARK250,3.42
VALEC620,16.55
BOVAK8,43.12
ELETX404,6.67
PCARK255,3.37
VALEC625,16.19
BOVAK9,44.09
ELETX406,5.14
PCARK260,3.32
VALEC63,15.83
BOVAL118,55.25
ELETX408,5.29
PCARK265,3.27
VALEC635,15.48
BOVAL119,54.29
ELETX409,5.92
PCARK270,3.23
VALEC640,15.12
BOVAL12,48.50
ELETX41,4.91
PCARK275,3.18
VALEC645,14.78
BOVAL120,53.32
ELETX411,5.43
PCARK280,3.13
VALEC650,14.43
BOVAL123,50.43
ELETX413,5.58
PCARK285,3.08
VALEC655,14.09
BOVAL124,49.46
ELETX414,7.34
PCARK290,3.04
VALEC660,13.76
BOVAL126,47.53
ELETX416,5.73
PCARK295,2.99
VALEC665,13.43
BOVAL128,45.60
ELETX417,5.33
PCARK300,2.94
VALEC675,12.79
BOVAL130,43.67
ELETX418,5.88
PCARK305,2.89
VALEC680,12.47
BOVAL133,40.78
ELETX419,6.54
PCARK310,2.85
VALEC685,12.16
BOVAL134,39.81
ELETX421,6.04
PCARK315,2.80
VALEC686,13.10
BOVAL135,38.85
ELETX424,6.86
PCARK320,2.76
VALEC690,11.86
BOVAL135W1,38.05
ELETX426,5.77
PCARK325,2.71
VALEC695,11.56
BOVAL135W2,38.45
ELETX43,7.52
PCARK330,2.66
VALEC700,11.26
BOVAL136W1,37.09
ELETX432,8.57
PCARK335,2.62
VALEC705,10.97
BOVAL136W2,37.52
ELETX433,6.23
PCARK340,2.57
VALEC715,10.41
BOVAL137W1,36.16
ELETX434,8.75
PCARK345,2.53
VALEC720,10.14
BOVAL137W2,36.59
ELETX436,7.00
PCARK350,2.48
VALEC726,10.69
BOVAL138,35.95
ELETX437,7.68
PCARK355,2.43
VALED421,34.83
BOVAL138W1,35.23
ELETX438,7.87
PCARK360,2.39
VALED423,34.60
BOVAL138W2,35.66
ELETX439,7.85
PCARK365,2.34
VALED426,34.38
BOVAL139W1,34.30
ELETX44,8.22
PCARK370,2.30
VALED428,34.16
BOVAL139W2,34.75
ELETX441,6.70
PCARK375,2.25
VALED431,33.94
BOVAL14,29.26
ELETX442,8.03
PCARK380,2.21
VALED433,33.72
BOVAL140,34.02
ELETX444,8.21
PCARK385,2.17
VALED436,33.50
BOVAL140W1,33.38
ELETX447,8.39
PCARK390,2.12
VALED438,33.28
BOVAL140W2,33.83
ELETX448,7.19
PCARK395,2.08
VALED441,33.06
BOVAL141W1,32.46
ELETX449,8.57
PCARK400,2.03
VALED443,32.85
BOVAL141W2,32.92
ELETX45,10.45
PCARK405,1.99
VALED446,32.63
BOVAL142W1,31.55
ELETX450,9.87
PCARK410,1.95
VALED448,32.41
BOVAL142W2,32.02
ELETX453,10.25
PCARK415,1.90
VALED451,32.19
BOVAL143W1,30.64
ELETX454,8.93
PCARK420,1.86
VALED453,31.97
BOVAL143W2,31.12
ELETX456,7.69
PCARK425,1.82
VALED456,31.76
BOVAL144W1,29.74
ELETX457,9.12
PCARK430,1.78
VALED458,31.54
BOVAL144W2,30.23
ELETX458,10.64
PCARK435,1.74
VALED461,31.32
BOVAL145W1,28.85
ELETX459,9.30
PCARK440,1.69
VALED463,31.11
BOVAL145W2,29.34
ELETX46,9.67
PCARK450,1.61
VALED466,30.89
BOVAL146W1,27.96
ELETX461,10.84
PCARK460,1.54
VALED468,30.68
BOVAL146W2,28.46
ELETX462,9.49
PCARK480,1.39
VALED471,30.47
BOVAL147W1,27.08
ELETX463,11.03
PCARK500,1.25
VALED473,30.25
BOVAL147W2,27.59
ELETX464,9.68
PCARK510,1.19
VALED476,30.04
BOVAL148W1,26.20
ELETX467,11.23
PCARK520,1.12
VALED478,29.82
BOVAL148W2,26.72
ELETX468,10.05
PCARK530,1.06
VALED481,29.61
BOVAL149W1,25.33
ELETX469,11.43
PCARK540,1.00
VALED483,29.40
BOVAL149W2,25.86
ELETX47,10.82
PCARK55,0.95
VALED486,29.19
BOVAL150,24.80
ELETX473,8.93
PCARK560,0.89
VALED488,28.98
BOVAL150W1,24.47
ELETX474,11.83
PCARK570,0.84
VALED491,28.77
BOVAL150W2,25.00
ELETX476,9.12
PCARK580,0.79
VALED493,28.56
BOVAL151W1,23.61
ELETX478,9.30
PCARL275,3.23
VALED496,28.34
BOVAL151W2,24.15
ELETX479,12.23
PCARL375,2.34
VALED498,28.13
BOVAL152W1,22.76
ELETX48,11.21
PCARL50,1.39
VALED503,27.72
BOVAL152W2,23.31
ELETX482,12.44
PCARL530,1.20
VALED513,26.89
BOVAL153W1,21.92
ELETX484,12.64
PCARL540,1.15
VALED518,26.47
BOVAL153W2,22.48
ELETX486,9.86
PCARL550,1.09
VALED523,26.06
BOVAL154W1,21.09
ELETX487,12.85
PCARL560,1.04
VALED528,25.66
BOVAL154W2,21.65
ELETX488,11.60
PCARL570,0.99
VALED53,27.30
BOVAL155,20.56
ELETX489,13.06
PCARL580,0.94
VALED533,25.25
BOVAL155W1,20.26
ELETX49,12.00
PCARM280,0.46
VALED538,24.85
BOVAL155W2,20.83
ELETX491,13.27
PCARM285,0.49
VALED543,24.44
BOVAL156,19.75
ELETX492,11.80
PCARM290,0.52
VALED548,24.04
BOVAL157,18.94
ELETX494,13.48
PCARM295,0.55
VALED553,23.64
BOVAL158,18.15
ELETX495,10.43
PCARM300,0.58
VALED558,23.25
BOVAL160,16.61
ELETX497,13.69
PCARM305,0.61
VALED563,22.86
BOVAL161,15.86
ELETX498,12.41
PCARM310,0.64
VALED568,22.46
BOVAL162,15.12
ELETX499,13.90
PCARM315,0.67
VALED573,22.07
BOVAL163,14.40
ELETX5,15.13
PCARM320,0.70
VALED577,20.54
BOVAL164,13.71
ELETX50,13.02
PCARM325,0.74
VALED578,21.69
BOVAL165,13.03
ELETX502,14.11
PCARM330,0.77
VALED582,20.16
BOVAL166,12.37
ELETX507,14.54
PCARM335,0.80
VALED583,21.30
BOVAL167,11.73
ELETX51,13.85
PCARM340,0.84
VALED587,19.79
BOVAL168,11.11
ELETX512,14.97
PCARM345,0.87
VALED588,20.92
BOVAL20,52.36
ELETX517,15.40
PCARM350,0.91
VALED592,19.42
BOVAL21,51.39
ELETX52,14.70
PCARM355,0.95
VALED597,19.04
BOVAL22,46.57
ELETX522,15.84
PCARM360,0.98
VALED687,12.95
BOVAL23,44.64
ELETX527,16.28
PCARM365,1.02
VALED707,11.78
BOVAL24,42.71
ELETX53,15.56
PCARM370,1.06
VALEE43,34.16
BOVAL25,41.74
ELETX531,13.43
PCARM375,1.10
VALEE487,28.27
BOVAL27,37.88
ELETX532,16.72
PCARN50,2.14
VALEE530,27.86
BOVAL28,36.91
ELETX537,17.16
PCARN60,3.04
VALEE580,20.50
BOVAL29,34.98
ELETX54,18.06
PCARN700,3.95
VALEE627,17.65
BOVAL30,32.09
ELETX541,14.28
PCARN800,4.88
VALEE632,17.30
BOVAL34,30.17
ELETX542,15.99
PCARP50,2.12
VALEE637,17.99
BOVAL35,28.35
ELETX547,16.43
PCARP60,2.98
VALEE642,16.63
BOVAL37,27.45
ELETX55,18.96
PCARP700,3.87
VALEE65,16.96
BOVAL38,10.52
ELETX557,17.31
PCARQ30,0.68
VALEE693,14.38
BOVAL4,26.56
ELETX56,19.86
PCARR300,0.70
VALEF490,28.76
BOVAL40,17.37
ELETX567,18.20
PCARS40,1.36
VALEF497,31.60
BOVAL41,33.05
ELETX57,20.78
PCARS50,2.10
VALEF570,22.64
BOVAL43,31.12
ELETX577,19.09
PCARS550,2.50
VALEF60,21.19
BOVAL5,25.68
ELETX587,20.00
PCARS600,2.91
VALEF600,20.49
BOVAL6,23.93
ELETX597,20.91
PCART30,0.74
VALEF602,23.37
BOVAL7,23.08
ELETX607,21.83
PCARU300,0.75
VALEF647,19.78
BOVAL8,22.23
ELETX612,24.04
PCARU340W4,0.65
VALEF68,16.15
BOVAL9,21.39
ELETX617,22.76
PCARU350W4,0.75
VALEF697,16.78
BOVAM11,4.14
ELETX627,23.69
PCARU360W4,0.85
VALEF702,16.47
BOVAM118,3.72
ELETX637,24.62
PCARU370W4,0.95
VALEF730,12.70
BOVAM120,4.59
ELETX717,34.01
PCARU380W4,1.05
VALEF752,13.54
BOVAM121,5.07
ELETX732,35.44
PCARU390W4,1.15
VALEG530,29.18
BOVAM122,5.59
ELETX767,36.97
PCARU400W4,1.25
VALEG580,22.64
BOVAM123,6.12
EMBRA610,44.48
PCARU410W4,1.35
VALEH538,26.47
BOVAM124,6.69
EMBRA734,35.79
PCARU420W4,1.45
VALEH614,22.24
BOVAM125,7.29
EMBRA739,35.47
PCARU430W4,1.55
VALEH644,20.25
BOVAM126,7.90
EMBRA749,34.84
PCARU440W4,1.65
VALEH678,17.16
BOVAM127,8.54
EMBRA759,34.23
PCARU450W4,1.75
VALEH700,18.35
BOVAM128,9.20
EMBRA800,31.85
PCARU460W4,1.85
VALEH760,15.15
BOVAM129,9.88
EMBRA850,29.08
PCARV278,0.26
VALEH800,13.56
BOVAM130,10.58
EMBRA900,26.52
PCARV283,0.29
VALEI4,30.58
BOVAM131,11.30
EMBRB610,46.35
PCARV288,0.32
VALEI460W4,27.72
BOVAM132,12.04
EMBRB649,43.61
PCARV293,0.35
VALEI465W4,27.22
BOVAM133,12.79
EMBRB659,42.95
PCARV298,0.38
VALEI470W4,26.72
BOVAM134,13.57
EMBRB669,42.29
PCARV303,0.42
VALEI475W4,26.22
BOVAM135,14.35
EMBRB679,41.65
PCARV308,0.45
VALEI48,30.96
BOVAM136,15.15
EMBRB689,41.01
PCARV310W5,0.52
VALEI480W4,25.72
BOVAM137,15.97
EMBRB799,34.57
PCARV313,0.49
VALEI482,31.15
BOVAM138,16.79
EMBRB809,34.04
PCARV318,0.53
VALEI485W4,25.22
BOVAM139,17.63
EMBRB819,33.51
PCARV320W5,0.59
VALEI487,30.77
BOVAM140,18.47
EMBRB829,32.99
PCARV323,0.56
VALEI490W4,24.72
BOVAM141,19.32
EMBRB839,32.47
PCARV328,0.60
VALEI494,30.20
BOVAM142,20.18
EMBRB849,31.97
PCARV330W5,0.66
VALEI495W4,24.22
BOVAM143,21.04
EMBRB859,31.47
PCARV333,0.64
VALEI497,30.02
BOVAM144,21.92
EMBRC61,47.88
PCARV338,0.69
VALEI50,29.46
BOVAM145,22.79
EMBRD560,52.54
PCARV340W1,0.66
VALEI500,29.83
BOVAM146,23.68
EMBRD570,51.87
PCARV340W2,0.68
VALEI500W4,23.72
BOVAM15,31.84
EMBRD580,51.21
PCARV340W4,0.73
VALEI510W4,22.73
BOVAM150,27.27
EMBRD590,50.55
PCARV340W5,0.74
VALEI520W4,21.73
BOVAM151,28.17
EMBRD600,49.90
PCARV343,0.73
VALEI530,30.39
BOVAM152,29.08
EMBRD605,49.58
PCARV348,0.77
VALEI530W4,20.73
BOVAM153,30.00
EMBRD61,49.27
PCARV350W1,0.76
VALEI540W4,19.73
BOVAM154,30.92
EMBRD615,48.95
PCARV350W2,0.77
VALEI550W4,18.73
BOVAM156,32.77
EMBRD620,48.63
PCARV350W4,0.81
VALEI560W4,17.73
BOVAM157,33.70
EMBRD630,48.01
PCARV350W5,0.82
VALEI570W4,16.73
BOVAM158,34.63
EMBRD640,47.39
PCARV353,0.81
VALEI580W4,15.73
BOVAM159,35.57
EMBRD650,46.78
PCARV358,0.86
VALEI590W4,14.73
BOVAM160,36.51
EMBRD660,46.18
PCARV360W1,0.85
VALEI600W4,13.73
BOVAM163,39.33
EMBRD670,45.59
PCARV360W2,0.86
VALEI610W4,12.73
BOVAN118,4.03
EMBRD680,45.00
PCARV360W4,0.90
VALEI620W4,11.73
BOVAN119,4.44
EMBRD690,44.42
PCARV360W5,0.91
VALEI630W4,10.73
BOVAN120,4.87
EMBRD700,43.85
PCARV363,0.90
VALEI640W4,9.73
BOVAN121,5.32
EMBRD71,42.74
PCARV368,0.95
VALEI650W4,8.73
BOVAN122,5.80
EMBRD710,43.29
PCARV370W1,0.95
VALEI660W4,7.73
BOVAN123,6.30
EMBRD730,42.19
PCARV370W2,0.96
VALEI670W4,6.73
BOVAN124,6.82
EMBRE56,53.66
PCARV370W4,0.98
VALEI700,16.67
BOVAN125,7.37
EMBRE57,53.01
PCARV370W5,0.99
VALEJ1,22.96
BOVAN126,7.94
EMBRE58,52.38
PCARV373,0.99
VALEJ309,43.03
BOVAN127,8.52
EMBRE59,51.74
PCARV378,1.04
VALEJ314,42.53
BOVAN128,9.14
EMBRE60,51.12
PCARV380W1,1.05
VALEJ319,42.04
BOVAN129,9.76
EMBRE604,50.81
PCARV380W2,1.05
VALEJ324,41.54
BOVAN130,10.41
EMBRE61,50.50
PCARV380W4,1.07
VALEJ329,41.05
BOVAN131,11.08
EMBRE614,50.20
PCARV380W5,1.08
VALEJ334,40.55
BOVAN132,11.76
EMBRE62,49.89
PCARV383,1.09
VALEJ339,40.05
BOVAN133,12.46
EMBRE63,49.30
PCARV388,1.13
VALEJ344,39.56
BOVAN134,13.17
EMBRE64,48.70
PCARV390W1,1.15
VALEJ349,39.06
BOVAN135,13.90
EMBRE65,48.12
PCARV390W2,1.15
VALEJ354,38.57
BOVAN136,14.65
EMBRE660,47.54
PCARV390W4,1.16
VALEJ359,38.07
BOVAN139,16.97
EMBRE670,46.97
PCARV390W5,1.17
VALEJ364,37.58
BOVAN140,17.77
EMBRE680,46.40
PCARV393,1.18
VALEJ369,37.08
BOVAN150,26.17
EMBRE69,45.85
PCARV398,1.23
VALEJ374,36.59
BOVAN151,27.05
EMBRE70,45.30
PCARV400W1,1.25
VALEJ390,33.36
BOVAN152,27.92
EMBRE71,44.76
PCARV400W2,1.25
VALEJ400,36.09
BOVAN153,28.80
EMBRE72,44.23
PCARV400W4,1.25
VALEJ405,35.59
BOVAN154,29.69
EMBRE73,43.70
PCARV400W5,1.26
VALEJ410,35.10
BOVAN155,30.58
EMBRE74,43.18
PCARV403,1.27
VALEJ411,32.87
BOVAN156,31.47
EMBRE750,42.67
PCARV408,1.32
VALEJ415,34.60
BOVAN157,32.37
EMBRE760,42.16
PCARV410W1,1.35
VALEJ416,32.37
BOVAN158,33.27
EMBRE770,41.66
PCARV410W2,1.34
VALEJ420,34.11
BOVAN159,34.18
EMBRE780,41.17
PCARV410W4,1.35
VALEJ421,31.88
BOVAN160,35.08
EMBRE790,40.69
PCARV410W5,1.35
VALEJ425,33.61
BOVAN163,37.82
EMBRF610,52.07
PCARV413,1.37
VALEJ426,31.38
BOVAN165,39.66
EMBRG61,53.29
PCARV420W1,1.44
VALEJ430,33.12
BOVAO1,10.22
EMBRH61,54.75
PCARV420W2,1.44
VALEJ431,30.89
BOVAO118,4.14
EMBRI550,59.03
PCARV420W4,1.44
VALEJ435,32.62
BOVAO119,4.54
EMBRI700W4,29.60
PCARV420W5,1.44
VALEJ436,30.39
BOVAO120,4.95
EMBRI710W4,28.60
PCARV423,1.47
VALEJ440,32.13
BOVAO121,5.38
EMBRI720W4,27.60
PCARV430W1,1.54
VALEJ441,29.90
BOVAO122,5.84
EMBRI730W4,26.60
PCARV430W2,1.54
VALEJ445,31.63
BOVAO123,6.32
EMBRI740W4,25.60
PCARV430W4,1.54
VALEJ446,29.40
BOVAO124,6.81
EMBRI750W4,24.60
PCARV430W5,1.54
VALEJ450,31.13
BOVAO125,7.34
EMBRI760W4,23.60
PCARV433,1.56
VALEJ451,28.90
BOVAO126,7.87
EMBRI770W4,22.61
PCARV440W1,1.64
VALEJ455,30.64
BOVAO127,8.43
EMBRI780W4,21.61
PCARV440W4,1.63
VALEJ456,28.41
BOVAO128,9.01
EMBRI790W4,20.61
PCARV440W5,1.63
VALEJ460,30.14
BOVAO129,9.61
EMBRI800W4,19.61
PCARV443,1.66
VALEJ461,27.91
BOVAO130,10.86
EMBRI810W4,18.61
PCARV450W4,1.73
VALEJ463W1,25.85
BOVAO132,11.50
EMBRI820W4,17.61
PCARV450W5,1.72
VALEJ465,29.65
BOVAO133,12.17
EMBRI830W4,16.61
PCARV453,1.76
VALEJ466,27.42
BOVAO134,12.85
EMBRI840W4,15.61
PCARV460W4,1.82
VALEJ468W1,25.35
BOVAO135,13.54
EMBRI850W4,14.61
PCARV460W5,1.82
VALEJ470,29.15
BOVAO140,17.22
EMBRI860W4,13.62
PCARV463,1.85
VALEJ471,26.92
BOVAO141,18.77
EMBRI870W4,12.63
PCARV470W4,1.92
VALEJ473W1,24.86
BOVAO145,21.17
EMBRI880W4,11.64
PCARV470W5,1.91
VALEJ473W4,25.25
BOVAO15,33.97
EMBRI890W4,10.66
PCARV473,1.95
VALEJ475,28.66
BOVAO150,25.32
EMBRJ439,56.02
PCARV480W5,2.01
VALEJ475W5,25.27
BOVAO152,27.01
EMBRJ444,55.53
PCARV483,2.05
VALEJ476,26.43
BOVAO153,27.87
EMBRJ449,55.03
PCARV490W5,2.11
VALEJ478W1,24.36
BOVAO16,41.15
EMBRJ454,54.54
PCARV493,2.15
VALEJ478W4,24.75
BOVAO164,37.54
EMBRJ459,54.04
PCARV498,2.20
VALEJ48,23.95
BOVAP120,5.04
EMBRJ464,53.55
PCARV500W5,2.20
VALEJ480,28.16
BOVAP121,5.45
EMBRJ469,53.05
PCARV503,2.25
VALEJ480W5,24.78
BOVAP130,10.07
EMBRJ474,52.56
PCARV523,2.44
VALEJ481,25.93
BOVAP14,18.24
EMBRJ479,52.06
PCARV543,2.64
VALEJ485,25.68
BOVAP140,16.75
EMBRJ484,51.57
PCARV563,2.84
VALEJ485W5,24.29
BOVAP149,23.74
EMBRJ489,51.07
PCARV583,3.04
VALEJ486,25.44
BOVAP15,24.56
EMBRJ494,50.58
PCARV603,3.23
VALEJ489,23.45
BOVAP160,32.99
EMBRJ499,50.08
PCARV623,3.43
VALEJ49,27.17
BOVAP7,4.63
EMBRJ510,49.09
PCARV643,3.63
VALEJ490,27.67
BOVAP8,20.54
EMBRJ519,48.11
PCARV663,3.83
