ativo,margem
TAEEV351,"7,49"
BEEFB731,"1,67"
EGIEW395W2,"7,60"
MRVEJ600W2,"2,26"
TAEEV356,"7,94"
BEEFB741,"1,61"
EGIEW398,"7,37"
MRVEJ600W4,"2,31"
TAEEV361,"8,40"
BEEFC800,"1,40"
EGIEW400W1,"7,82"
MRVEJ610,"2,18"
TAEEV366,"8,86"
BEEFD800,"1,53"
EGIEW400W2,"8,00"
MRVEJ620,"2,08"
TAEEV371,"9,33"
BEEFE510,"3,66"
EGIEW403,"7,76"
MRVEJ620W2,"2,06"
TAEEV376,"9,80"
BEEFE900,"1,23"
EGIEW405W1,"8,24"
MRVEJ620W4,"2,12"
TAEEV381,"10,28"
BEEFG900,"1,49"
EGIEW405W2,"8,41"
MRVEJ630,"1,98"
TAEEV386,"10,76"
BEEFH660,"3,79"
EGIEW406,"7,95"
MRVEJ640,"1,88"
TAEEV391,"11,24"
BEEFH701,"2,52"
EGIEW408,"8,15"
MRVEJ640W2,"1,86"
TAEEV396,"11,72"
BEEFH771,"2,17"
EGIEW410W1,"8,66"
MRVEJ640W4,"1,93"
TAEEV401,"12,21"
BEEFH801,"2,03"
EGIEW410W2,"8,82"
MRVEJ660,"1,69"
TAEEV406,"12,70"
BEEFH831,"1,90"
EGIEW413,"8,54"
MRVEJ660W2,"1,66"
TAEEV411,"13,19"
BEEFH901,"1,62"
EGIEW415W1,"9,09"
MRVEJ660W4,"1,75"
TAEEV416,"13,68"
BEEFJ331,"4,91"
EGIEW415W2,"9,23"
MRVEJ660W5,"1,83"
TAEEW281,"5,00"
BEEFJ336,"4,86"
EGIEW416,"8,75"
MRVEJ670,"1,60"
TAEEW286,"5,29"
BEEFJ341,"4,81"
EGIEW418,"8,95"
MRVEJ680,"1,50"
TAEEW291,"5,59"
BEEFJ346,"4,76"
EGIEW420W1,"9,52"
MRVEJ680W2,"1,46"
TAEEW296,"5,90"
BEEFJ351,"4,71"
EGIEW420W2,"9,65"
MRVEJ680W4,"1,57"
TAEEW301,"6,21"
BEEFJ356,"4,66"
EGIEW423,"9,36"
MRVEJ680W5,"1,66"
TAEEW306,"6,53"
BEEFJ361,"4,61"
EGIEW425W1,"9,96"
MRVEJ690,"1,41"
TAEEW311,"6,86"
BEEFJ366,"4,56"
EGIEW425W2,"10,08"
MRVEJ700,"1,32"
TAEEW32,"8,40"
BEEFJ371,"4,51"
EGIEW426,"9,56"
MRVEJ700W2,"1,25"
TAEEW321,"7,53"
BEEFJ376,"4,46"
EGIEW428,"9,77"
MRVEJ700W4,"1,40"
TAEEW326,"7,88"
BEEFJ381,"4,41"
EGIEW430W1,"10,41"
MRVEJ700W5,"1,50"
TAEEW33,"8,76"
BEEFJ386,"4,36"
EGIEW430W2,"10,51"
MRVEJ720,"1,14"
TAEEW330,"7,19"
BEEFJ391,"4,31"
EGIEW433,"10,19"
MRVEJ720W2,"1,06"
TAEEW331,"8,23"
BEEFJ396,"4,26"
EGIEW435W2,"10,95"
MRVEJ720W4,"1,24"
TAEEW335,"9,12"
BEEFJ401,"4,21"
EGIEW436,"10,40"
MRVEJ720W5,"1,34"
TAEEW336,"8,58"
BEEFJ406,"4,16"
EGIEW438,"10,61"
MRVEJ730,"1,05"
TAEEW34,"9,49"
BEEFJ411,"4,11"
EGIEW440W2,"11,39"
MRVEJ740,"0,97"
TAEEW341,"8,94"
BEEFJ416,"4,06"
EGIEW443,"11,04"
MRVEJ740W2,"0,86"
TAEEW346,"9,31"
BEEFJ421,"4,01"
EGIEW445W2,"11,83"
MRVEJ740W4,"1,09"
TAEEW351,"9,68"
BEEFJ426,"3,96"
EGIEW448,"11,47"
MRVEJ740W5,"1,19"
TAEEW356,"10,05"
BEEFJ431,"3,91"
EGIEW450W2,"12,28"
MRVEJ750,"0,89"
TAEEW361,"10,43"
BEEFJ436,"3,86"
EGIEW455W2,"12,73"
MRVEJ760,"0,82"
TAEEW366,"10,82"
BEEFJ441,"3,81"
EGIEX333,"4,45"
MRVEJ760W2,"0,66"
TAEEW371,"11,21"
BEEFJ446,"3,76"
EGIEX338,"4,73"
MRVEJ760W4,"0,94"
TAEEW376,"11,60"
BEEFJ451,"3,72"
EGIEX343,"5,02"
MRVEJ760W5,"1,05"
TAEEW381,"12,00"
BEEFJ456,"3,67"
EGIEX353,"5,63"
MRVEJ77,"0,74"
TAEEW386,"12,40"
BEEFJ460W2,"3,61"
EGIEX363,"6,26"
MRVEJ780,"0,67"
TAEEW391,"12,80"
BEEFJ461,"3,62"
EGIEX368,"6,58"
MRVEJ780W2,"0,46"
TAEEW396,"13,21"
BEEFJ466,"3,57"
EGIEX376,"5,94"
MRVEJ780W4,"0,81"
TAEEW401,"13,62"
BEEFJ470W2,"3,51"
EGIEX380,"5,32"
MRVEJ780W5,"0,92"
TAEEW406,"14,04"
BEEFJ470W4,"3,54"
EGIEX382,"6,92"
MRVEJ790,"0,61"
TAEEX271,"6,18"
BEEFJ471,"3,52"
EGIEX383,"6,42"
MRVEJ800,"0,55"
TAEEX276,"6,48"
BEEFJ476,"3,47"
EGIEX388,"7,96"
MRVEJ800W2,"0,26"
TAEEX281,"6,78"
BEEFJ480W2,"3,41"
EGIEX396,"7,26"
MRVEJ800W4,"0,69"
TAEEX286,"7,09"
BEEFJ480W4,"3,44"
EGIEX398,"8,68"
MRVEJ800W5,"0,81"
TAEEX291,"7,40"
BEEFJ480W5,"3,45"
EGIEX402,"8,31"
MRVEJ810,"0,49"
TAEEX296,"7,72"
BEEFJ481,"3,42"
EGIEX403,"9,05"
MRVEJ820,"0,43"
TAEEX301,"8,04"
BEEFJ486,"3,37"
EGIEX413,"9,80"
MRVEJ820W4,"0,59"
TAEEX306,"8,37"
BEEFJ490W2,"3,31"
EGIEX414,"9,24"
MRVEJ820W5,"0,70"
TAEEX311,"8,70"
BEEFJ490W4,"3,34"
EGIEX418,"10,19"
MRVEK430,"4,03"
TAEEX316,"9,04"
BEEFJ490W5,"3,35"
EGIEX419,"9,61"
MRVEK440,"3,94"
TAEEX321,"9,38"
BEEFJ491,"3,32"
EGIEX420,"10,38"
MRVEK450,"3,84"
TAEEX33,"8,87"
BEEFJ496,"3,27"
EGIEX423,"10,58"
MRVEK460,"3,74"
TAEEX334,"9,73"
BEEFJ500W2,"3,21"
EGIEX425,"10,78"
MRVEK470,"3,65"
TAEEX336,"10,43"
BEEFJ500W4,"3,24"
EGIEX428,"10,97"
MRVEK480,"3,55"
TAEEX339,"10,08"
BEEFJ500W5,"3,25"
EGIEX430,"11,17"
MRVEK490,"3,46"
TAEEX340,"9,21"
BEEFJ501,"3,22"
EGIEX433,"11,37"
MRVEK500,"3,37"
TAEEX341,"10,79"
BEEFJ511,"3,12"
EGIEX435,"11,57"
MRVEK520,"3,18"
TAEEX345,"9,56"
BEEFJ520W2,"3,01"
EGIEX440,"9,42"
MRVEK540,"3,00"
TAEEX346,"11,15"
BEEFJ520W4,"3,04"
EGIEX470,"11,77"
MRVEK540W2,"3,00"
TAEEX350,"9,90"
BEEFJ520W5,"3,06"
EGIEX480,"12,59"
MRVEK560,"2,82"
TAEEX351,"11,52"
BEEFJ521,"3,02"
EGIEX500,"14,27"
MRVEK560W2,"2,82"
TAEEX355,"10,26"
BEEFJ531,"2,92"
ELETA334,"39,36"
MRVEK580,"2,64"
TAEEX356,"11,89"
BEEFJ540W2,"2,81"
ELETA336,"37,24"
MRVEK580W2,"2,64"
TAEEX360,"10,61"
BEEFJ540W4,"2,84"
ELETA337,"39,12"
MRVEK600,"2,47"
TAEEX361,"12,26"
BEEFJ540W5,"2,86"
ELETA338,"37,01"
MRVEK600W2,"2,46"
TAEEX365,"10,97"
BEEFJ541,"2,82"
ELETA339,"38,87"
MRVEK620,"2,30"
TAEEX366,"12,64"
BEEFJ551,"2,72"
ELETA342,"38,63"
MRVEK620W2,"2,29"
TAEEX371,"13,02"
BEEFJ560W2,"2,61"
ELETA343,"36,54"
MRVEK630,"2,22"
TAEEX375,"11,70"
BEEFJ560W4,"2,64"
ELETA344,"38,39"
MRVEK640,"2,14"
TAEEX376,"13,40"
BEEFJ560W5,"2,66"
ELETA346,"36,31"
MRVEK640W2,"2,12"
TAEEX380,"12,07"
BEEFJ561,"2,62"
ELETA347,"38,15"
MRVEK660,"1,98"
TAEEX381,"13,78"
BEEFJ571,"2,52"
ELETA349,"37,91"
MRVEK660W1,"1,90"
TAEEX382,"11,33"
BEEFJ580W2,"2,41"
ELETA350,"36,77"
MRVEK660W2,"1,96"
TAEEX386,"14,17"
BEEFJ580W4,"2,45"
ELETA352,"37,67"
MRVEK670,"1,90"
TAEEX391,"14,56"
BEEFJ580W5,"2,47"
ELETA354,"37,43"
MRVEK680,"1,83"
TAEEX396,"14,96"
BEEFJ591,"2,32"
ELETA357,"37,19"
MRVEK680W1,"1,74"
TAEEX401,"15,36"
BEEFJ600W2,"2,21"
ELETA359,"36,95"
MRVEK680W2,"1,80"
TAEEX406,"15,75"
BEEFJ600W4,"2,25"
ELETA362,"36,71"
MRVEK690,"1,75"
TAEEX411,"16,16"
BEEFJ600W5,"2,27"
ELETA364,"36,47"
MRVEK700,"1,68"
TIMSA136,"17,47"
BEEFJ601,"2,22"
ELETA367,"36,22"
MRVEK700W1,"1,58"
TIMSA150,"17,25"
BEEFJ611,"2,12"
ELETA372,"35,74"
MRVEK700W2,"1,65"
TIMSA196,"12,28"
BEEFJ620W2,"2,01"
ELETA374,"35,50"
MRVEK710,"1,61"
TIMSA219,"10,67"
BEEFJ620W4,"2,05"
ELETA377,"35,26"
MRVEK720,"1,54"
TIMSA229,"10,00"
BEEFJ620W5,"2,08"
ELETA379,"35,02"
MRVEK720W1,"1,43"
TIMSA232,"9,69"
BEEFJ621,"2,02"
ELETA382,"34,78"
MRVEK720W2,"1,50"
TIMSA244,"9,10"
BEEFJ631,"1,92"
ELETA384,"34,54"
MRVEK730,"1,47"
TIMSB15,"17,57"
BEEFJ640W2,"1,81"
ELETA387,"34,30"
MRVEK740,"1,41"
TIMSC150,"17,85"
BEEFJ640W4,"1,85"
ELETA389,"34,06"
MRVEK740W1,"1,28"
TIMSD150,"18,12"
BEEFJ640W5,"1,89"
ELETA390,"35,98"
MRVEK740W2,"1,36"
TIMSE150,"18,37"
BEEFJ641,"1,82"
ELETA392,"33,82"
MRVEK750,"1,35"
TIMSF15,"18,69"
BEEFJ660W2,"1,61"
ELETA394,"33,57"
MRVEK760,"1,28"
TIMSG15,"18,95"
BEEFJ660W4,"1,66"
ELETA397,"33,33"
MRVEK760W1,"1,15"
TIMSH15,"19,26"
BEEFJ660W5,"1,70"
ELETA399,"33,09"
MRVEK760W2,"1,23"
TIMSI15,"19,49"
BEEFJ661,"1,62"
ELETA402,"32,85"
MRVEK780,"1,17"
TIMSJ150,"16,61"
BEEFJ671,"1,52"
ELETA404,"32,61"
MRVEK780W1,"1,02"
TIMSJ178,"12,63"
BEEFJ680W2,"1,41"
ELETA407,"32,37"
MRVEK780W2,"1,11"
TIMSJ183,"12,13"
BEEFJ680W4,"1,47"
ELETA409,"32,13"
MRVEK800,"1,06"
TIMSJ188,"11,63"
BEEFJ680W5,"1,51"
ELETA412,"31,89"
MRVEK800W1,"0,91"
TIMSJ193,"11,13"
BEEFJ681,"1,43"
ELETA414,"31,65"
MRVEK800W2,"0,99"
TIMSJ198,"10,63"
BEEFJ691,"1,33"
ELETA417,"31,41"
MRVEK820,"0,96"
TIMSJ203,"10,13"
BEEFJ700W2,"1,21"
ELETA419,"31,16"
MRVEK820W1,"0,80"
TIMSJ208,"9,64"
BEEFJ700W4,"1,28"
ELETA422,"30,92"
MRVEK820W2,"0,89"
TIMSJ213,"9,14"
BEEFJ700W5,"1,33"
ELETA424,"30,68"
MRVEL430,"4,12"
TIMSJ218,"8,64"
BEEFJ701,"1,23"
ELETA427,"30,44"
MRVEL440,"4,03"
TIMSJ220,"8,40"
BEEFJ711,"1,14"
ELETA429,"30,20"
MRVEL445,"3,98"
TIMSJ223,"8,15"
BEEFJ720,"2,42"
ELETA432,"29,96"
MRVEL450,"3,94"
TIMSJ228,"7,66"
BEEFJ720W2,"1,01"
ELETA434,"29,72"
MRVEL455,"3,89"
TIMSJ233,"7,17"
BEEFJ720W4,"1,09"
ELETA438,"26,47"
MRVEL460,"3,85"
TIMSJ238,"6,69"
BEEFJ720W5,"1,15"
ELETA443,"26,04"
MRVEL465,"3,80"
TIMSJ243,"6,21"
BEEFJ721,"1,04"
ELETA448,"25,62"
MRVEL470,"3,76"
TIMSJ248,"5,74"
BEEFJ731,"0,95"
ELETA453,"25,21"
MRVEL475,"3,72"
TIMSJ253,"5,28"
BEEFJ740W2,"0,81"
ELETA457,"27,55"
MRVEL480,"3,67"
TIMSJ258,"4,83"
BEEFJ740W4,"0,92"
ELETA458,"24,79"
MRVEL485,"3,63"
TIMSJ263,"4,39"
BEEFJ740W5,"0,98"
ELETA460,"24,59"
MRVEL490,"3,58"
TIMSJ268,"3,96"
BEEFJ741,"0,85"
ELETA463,"24,38"
MRVEL495,"3,54"
TIMSK150,"16,80"
BEEFJ751,"0,76"
ELETA465,"24,18"
MRVEL500,"3,50"
TIMSK171,"13,43"
BEEFJ760W2,"0,61"
ELETA468,"23,97"
MRVEL510,"3,41"
TIMSK176,"12,96"
BEEFJ760W4,"0,75"
ELETA470,"23,77"
MRVEL520,"3,32"
TIMSK181,"12,49"
BEEFJ760W5,"0,83"
ELETA473,"23,57"
MRVEL540,"3,15"
TIMSK186,"12,03"
BEEFJ761,"0,67"
ELETA475,"23,37"
MRVEL560,"2,99"
TIMSK193,"11,58"
BEEFJ771,"0,59"
ELETA478,"23,16"
MRVEL580,"2,82"
TIMSK198,"11,13"
BEEFJ780W2,"0,41"
ELETA480,"22,96"
MRVEL590,"2,74"
TIMSK199,"10,91"
BEEFJ780W4,"0,60"
ELETA483,"22,76"
MRVEL600,"2,66"
TIMSK201,"10,69"
BEEFJ780W5,"0,68"
ELETA485,"22,57"
MRVEL610,"2,58"
TIMSK208,"10,26"
BEEFJ781,"0,51"
ELETA487,"24,66"
MRVEL620,"2,51"
TIMSK209,"10,04"
BEEFJ790,"1,72"
ELETA489,"24,42"
MRVEL630,"2,43"
TIMSK211,"9,83"
BEEFJ791,"0,43"
ELETA490,"22,17"
MRVEL640,"2,36"
TIMSK218,"9,42"
BEEFJ800W2,"0,21"
ELETA492,"24,18"
MRVEL650,"2,28"
TIMSK219,"9,21"
BEEFJ800W4,"0,47"
ELETA493,"21,97"
MRVEL660,"2,21"
TIMSK221,"9,01"
BEEFJ800W5,"0,56"
ELETA495,"21,78"
MRVEL670,"2,14"
TIMSK226,"8,61"
BEEFJ801,"0,37"
ELETA498,"21,58"
MRVEL680,"2,07"
TIMSK229,"8,41"
BEEFJ811,"0,31"
ELETA499,"23,46"
MRVEL690,"2,00"
TIMSK231,"8,22"
BEEFJ820W4,"0,36"
ELETA500,"21,39"
MRVEL700,"1,93"
TIMSK236,"7,84"
BEEFJ820W5,"0,45"
ELETA502,"23,22"
MRVEL710,"1,86"
TIMSK239,"7,66"
BEEFJ821,"0,25"
ELETA505,"21,00"
MRVEL720,"1,80"
TIMSK241,"7,47"
BEEFK330,"4,97"
ELETA506,"22,37"
MRVEL730,"1,74"
TIMSK246,"7,12"
BEEFK335,"4,92"
ELETA510,"20,62"
MRVEL740,"1,68"
TIMSK251,"6,77"
BEEFK340,"4,87"
ELETA520,"19,87"
MRVEL750,"1,62"
TIMSK256,"6,44"
BEEFK345,"4,82"
ELETA530,"19,13"
MRVEL760,"1,56"
TIMSK261,"6,11"
BEEFK350,"4,77"
ELETA540,"18,41"
MRVEL770,"1,50"
TIMSL121,"18,43"
BEEFK355,"4,72"
ELETA550,"17,70"
MRVEL780,"1,45"
TIMSL126,"17,96"
BEEFK360,"4,67"
ELETA555,"17,36"
MRVEL790,"1,39"
TIMSL131,"17,49"
BEEFK365,"4,62"
ELETA560,"17,01"
MRVEL800,"1,34"
TIMSL141,"16,55"
BEEFK370,"4,57"
ELETA590,"15,04"
MRVEL810,"1,29"
TIMSL146,"16,09"
BEEFK375,"4,52"
ELETA661,"11,99"
MRVEL820,"1,24"
TIMSL150,"17,02"
BEEFK380,"4,47"
ELETB35,"37,31"
MRVEM620,"1,59"
TIMSL151,"15,63"
BEEFK385,"4,42"
ELETB388,"31,60"
MRVEM680,"2,15"
TIMSL156,"15,18"
BEEFK390,"4,37"
ELETB39,"36,43"
MRVEM780,"3,10"
TIMSL161,"14,73"
BEEFK395,"4,33"
ELETB395,"30,96"
MRVEM880,"4,05"
TIMSL166,"14,29"
BEEFK40,"4,28"
ELETB398,"30,75"
MRVEN100,"5,09"
TIMSL171,"13,85"
BEEFK405,"4,23"
ELETB400,"30,54"
MRVEN102,"5,32"
TIMSL178,"13,42"
BEEFK410,"4,18"
ELETB403,"30,33"
MRVEN105,"5,56"
TIMSL183,"12,99"
BEEFK415,"4,13"
ELETB408,"29,91"
MRVEN107,"5,80"
TIMSL188,"12,57"
BEEFK420,"4,08"
ELETB410,"29,70"
MRVEN110,"6,03"
TIMSL193,"12,15"
BEEFK425,"4,03"
ELETB413,"29,49"
MRVEN112,"6,27"
TIMSL198,"11,75"
BEEFK430,"3,98"
ELETB415,"29,29"
MRVEN115,"6,51"
TIMSL203,"11,35"
BEEFK435,"3,93"
ELETB428,"28,26"
MRVEN117,"6,74"
TIMSL208,"10,96"
BEEFK440,"3,88"
ELETB432,"30,12"
MRVEN12,"6,98"
TIMSL213,"10,57"
BEEFK445,"3,83"
ELETB433,"27,85"
MRVEN122,"7,22"
TIMSL218,"10,20"
BEEFK450,"3,79"
ELETB435,"27,65"
MRVEN125,"7,46"
TIMSL221,"9,83"
BEEFK455,"3,74"
ELETB438,"27,45"
MRVEN50,"0,79"
TIMSL224,"9,65"
BEEFK460,"3,69"
ELETB440,"27,25"
MRVEO50,"0,86"
TIMSL226,"9,47"
BEEFK465,"3,64"
ELETB443,"27,05"
MRVEP10,"4,91"
TIMSL231,"9,13"
BEEFK470,"3,59"
ELETB445,"26,85"
MRVEP11,"5,83"
TIMSL236,"8,79"
BEEFK475,"3,54"
ELETB448,"26,65"
MRVEP12,"6,75"
TIMSL241,"8,46"
BEEFK480,"3,49"
ELETB450,"26,45"
MRVEQ500,"0,96"
TIMSL246,"8,14"
BEEFK480W1,"3,47"
ELETB453,"26,25"
MRVEQ520,"1,07"
TIMSL251,"7,83"
BEEFK485,"3,44"
ELETB455,"26,06"
MRVEQ540,"1,17"
TIMSL256,"7,53"
BEEFK490,"3,39"
ELETB458,"25,86"
MRVEQ550,"1,23"
TIMSL261,"7,24"
BEEFK490W1,"3,37"
ELETB460,"25,66"
MRVEQ560,"1,29"
TIMSL266,"6,95"
BEEFK495,"3,34"
ELETB463,"25,47"
MRVEQ570,"1,34"
TIMSL271,"6,68"
BEEFK500W1,"3,27"
ELETB465,"25,28"
MRVEQ77,"2,76"
TIMSL276,"6,41"
BEEFK500W2,"3,29"
ELETB468,"25,08"
MRVER100,"4,73"
TIMSM196,"4,08"
BEEFK505,"3,25"
ELETB470,"24,89"
MRVER110,"5,63"
TIMSM219,"5,58"
BEEFK515,"3,15"
ELETB473,"24,70"
MRVER120,"6,53"
TIMSM229,"6,30"
BEEFK520W1,"3,07"
ELETB475,"24,51"
MRVER90,"3,84"
TIMSM232,"6,67"
BEEFK520W2,"3,09"
ELETB478,"24,32"
MRVES100,"4,65"
TIMSM244,"7,40"
BEEFK525,"3,05"
ELETB480,"24,13"
MRVES110,"5,54"
TIMSV183,"1,12"
BEEFK535,"2,96"
ELETB483,"23,94"
MRVES120,"6,43"
TIMSV188,"1,44"
BEEFK540W1,"2,88"
ELETB485,"23,75"
MRVES900,"3,77"
TIMSV193,"1,79"
BEEFK540W2,"2,90"
ELETB488,"23,56"
MRVET500,"1,11"
TIMSV198,"2,19"
BEEFK545,"2,86"
ELETB490,"23,38"
MRVEU10,"4,70"
TIMSV203,"2,60"
BEEFK555,"2,76"
ELETB493,"23,19"
MRVEU100,"4,50"
TIMSV208,"3,05"
BEEFK560W1,"2,68"
ELETB495,"23,01"
MRVEU104,"4,92"
TIMSV213,"3,50"
BEEFK560W2,"2,71"
ELETB498,"22,82"
MRVEU107,"5,13"
TIMSV218,"3,97"
BEEFK565,"2,67"
ELETB500,"22,64"
MRVEU11,"5,78"
TIMSV220,"4,21"
BEEFK575,"2,57"
ELETB505,"22,28"
MRVEU110,"5,35"
TIMSV223,"4,45"
BEEFK580W1,"2,49"
ELETB510,"21,92"
MRVEU112,"5,57"
TIMSV228,"4,94"
BEEFK580W2,"2,52"
ELETB515,"21,56"
MRVEU117,"6,00"
TIMSV233,"5,42"
BEEFK585,"2,48"
ELETB520,"21,21"
MRVEU120,"6,22"
TIMSV238,"5,91"
BEEFK595,"2,38"
ELETB525,"20,86"
MRVEU122,"6,43"
TIMSV243,"6,41"
BEEFK600W1,"2,30"
ELETB530,"20,51"
MRVEU125,"6,65"
TIMSV248,"6,90"
BEEFK600W2,"2,33"
ELETB535,"20,17"
MRVEU450,"0,90"
TIMSV253,"7,40"
BEEFK615,"2,20"
ELETB539,"19,83"
MRVEU475,"1,02"
TIMSV258,"7,90"
BEEFK620W1,"2,11"
ELETB545,"19,49"
MRVEU50,"1,15"
TIMSV263,"8,39"
BEEFK620W2,"2,14"
ELETB550,"19,16"
MRVEU52,"1,25"
TIMSV268,"8,89"
BEEFK625,"2,10"
ELETB555,"18,83"
MRVEU530,"1,30"
TIMSW181,"2,25"
BEEFK635,"2,01"
ELETB559,"18,51"
MRVEU55,"1,41"
TIMSW186,"2,54"
BEEFK640W1,"1,92"
ELETB565,"18,19"
MRVEU57,"1,52"
TIMSW193,"2,85"
BEEFK640W2,"1,96"
ELETB570,"17,87"
MRVEU58,"1,58"
TIMSW198,"3,17"
BEEFK645,"1,92"
ELETB575,"17,56"
MRVEU60,"1,70"
TIMSW199,"3,34"
BEEFK655,"1,83"
ELETB580,"17,25"
MRVEU62,"1,82"
TIMSW201,"3,51"
BEEFK660W1,"1,74"
ELETC35,"37,79"
MRVEU63,"1,88"
TIMSW208,"3,86"
BEEFK660W2,"1,78"
ELETC373,"33,51"
MRVEU65,"2,00"
TIMSW209,"4,04"
BEEFK665,"1,74"
ELETC39,"36,81"
MRVEU67,"2,13"
TIMSW211,"4,22"
BEEFK675,"1,65"
ELETC400,"31,25"
MRVEU68,"2,19"
TIMSW218,"4,60"
BEEFK680W1,"1,56"
ELETC403,"32,47"
MRVEU70,"2,32"
TIMSW219,"4,79"
BEEFK680W2,"1,60"
ELETC425,"29,25"
MRVEU72,"2,46"
TIMSW221,"4,99"
BEEFK685,"1,57"
ELETC430,"28,86"
MRVEU73,"2,52"
TIMSW226,"5,38"
BEEFK695,"1,48"
ELETC480,"25,09"
MRVEU75,"2,66"
TIMSW229,"5,59"
BEEFK700W1,"1,38"
ELETC552,"19,84"
MRVEU77,"2,80"
TIMSW231,"5,79"
BEEFK700W2,"1,42"
ELETC557,"19,39"
MRVEU78,"2,87"
TIMSW236,"6,21"
BEEFK705,"1,40"
ELETD389,"37,17"
MRVEU80,"3,01"
TIMSW239,"6,42"
BEEFK715,"1,32"
ELETD452,"29,29"
MRVEU82,"3,15"
TIMSW241,"6,63"
BEEFK720W1,"1,21"
ELETE35,"38,68"
MRVEU830,"3,22"
TIMSW246,"7,06"
BEEFK720W2,"1,26"
ELETE39,"37,50"
MRVEU850,"3,37"
TIMSW251,"7,50"
BEEFK725,"1,24"
ELETE405,"35,88"
MRVEU870,"3,52"
TIMSW256,"7,94"
BEEFK740W1,"1,05"
ELETE410,"35,42"
MRVEU880,"3,59"
TIMSW261,"8,39"
BEEFK740W2,"1,10"
ELETE450,"28,82"
MRVEU900,"3,74"
TIMSX183,"2,80"
BEEFK744,"2,29"
ELETE477,"29,23"
MRVEU920,"3,89"
TIMSX188,"3,09"
BEEFK745,"1,09"
ELETE482,"28,77"
MRVEU930,"3,96"
TIMSX193,"3,39"
BEEFK755,"1,02"
ELETE520,"24,11"
MRVEU950,"4,12"
TIMSX198,"3,70"
BEEFK760W1,"0,89"
ELETE600,"18,88"
MRVEU970,"4,27"
TIMSX203,"4,03"
BEEFK760W2,"0,95"
ELETE605,"18,61"
MRVEU980,"4,35"
TIMSX208,"4,36"
BEEFK765,"0,96"
ELETF350,"39,25"
MRVEV105,"6,03"
TIMSX213,"4,71"
BEEFK775,"0,89"
ELETF389,"37,93"
MRVEV125,"8,02"
TIMSX218,"5,06"
BEEFK780W1,"0,75"
ELETG350,"39,72"
MRVEV450,"0,16"
TIMSX221,"5,43"
BEEFK780W2,"0,82"
ELETG390,"38,27"
MRVEV460,"0,22"
TIMSX224,"5,61"
BEEFK785,"0,83"
ELETG428,"31,98"
MRVEV470,"0,30"
TIMSX226,"5,80"
BEEFK795,"0,77"
ELETH35,"40,28"
MRVEV480,"0,38"
TIMSX231,"6,18"
BEEFK800W1,"0,63"
ELETH39,"38,70"
MRVEV490,"0,46"
TIMSX236,"6,57"
BEEFK800W2,"0,70"
ELETH400,"34,66"
MRVEV50,"0,56"
TIMSX241,"6,97"
BEEFK805,"0,71"
ELETH403,"34,49"
MRVEV510,"0,65"
TIMSX246,"7,37"
BEEFK815,"0,66"
ELETH405,"34,32"
MRVEV520,"0,75"
TIMSX251,"7,78"
BEEFK820W1,"0,52"
ELETH408,"34,14"
MRVEV540,"0,94"
TIMSX256,"8,19"
BEEFK820W2,"0,59"
ELETH413,"33,80"
MRVEV560,"1,14"
TIMSX261,"8,61"
BEEFK874,"1,17"
ELETH415,"33,63"
MRVEV580,"1,34"
TIMSX266,"9,04"
BEEFL331,"4,99"
ELETH418,"33,46"
MRVEV600,"1,54"
TIMSX271,"9,47"
BEEFL336,"4,94"
ELETH420,"33,29"
MRVEV600W2,"1,56"
TIMSX276,"9,90"
BEEFL341,"4,90"
ELETH437,"33,97"
MRVEV600W4,"1,52"
TOTSA277,"25,87"
BEEFL346,"4,85"
ELETH54,"19,82"
MRVEV610,"1,64"
TOTSA280,"25,63"
BEEFL351,"4,80"
ELETH540,"25,63"
MRVEV620,"1,74"
TOTSA282,"25,39"
BEEFL356,"4,75"
ELETH560,"24,28"
MRVEV620W2,"1,76"
TOTSA285,"25,15"
BEEFL361,"4,70"
ELETI35,"40,70"
MRVEV620W4,"1,72"
TOTSA287,"24,90"
BEEFL366,"4,65"
ELETI39,"39,01"
MRVEV630,"1,84"
TOTSA290,"24,66"
BEEFL371,"4,60"
ELETI483,"29,95"
MRVEV640,"1,94"
TOTSA292,"24,42"
BEEFL376,"4,56"
ELETI488,"29,66"
MRVEV640W2,"1,96"
TOTSA295,"24,18"
BEEFL381,"4,51"
ELETI493,"29,36"
MRVEV640W4,"1,92"
TOTSA297,"23,96"
BEEFL386,"4,46"
ELETI498,"29,07"
MRVEV660,"2,14"
TOTSA300,"23,74"
BEEFL391,"4,41"
ELETI500,"28,93"
MRVEV660W2,"2,15"
TOTSA302,"23,53"
BEEFL396,"4,36"
ELETI505,"28,64"
MRVEV660W4,"2,12"
TOTSA305,"23,31"
BEEFL401,"4,32"
ELETI510,"28,35"
MRVEV660W5,"2,10"
TOTSA307,"23,10"
BEEFL406,"4,27"
ELETI515,"28,07"
MRVEV670,"2,24"
TOTSA310,"22,88"
BEEFL411,"4,22"
ELETI520,"27,79"
MRVEV680,"2,34"
TOTSA312,"22,67"
BEEFL416,"4,17"
ELETI525,"27,51"
MRVEV680W2,"2,36"
TOTSA402,"15,35"
BEEFL421,"4,12"
ELETI530,"27,24"
MRVEV680W4,"2,32"
TOTSA410,"14,81"
BEEFL426,"4,08"
ELETI535,"26,96"
MRVEV680W5,"2,30"
TOTSA440,"12,80"
BEEFL431,"4,03"
ELETI540,"26,69"
MRVEV690,"2,44"
